dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,5.463022,17.232614,0.000082,0.016400,1.640000,164.000000,6.282965
0.010000,5.463022,17.232614,0.000410,0.049200,3.280000,164.000000,6.282985
0.010000,5.463022,17.232614,0.001148,0.098400,4.920000,164.000000,6.283030
0.010000,5.463022,17.232614,0.002460,0.164000,6.560000,164.000000,6.283109
0.010000,5.463731,17.232614,0.004428,0.229600,6.560000,-0.000000,0.000043
0.010000,5.466355,17.232614,0.007052,0.295200,6.560000,-0.000000,0.000201
0.010000,5.469635,17.232615,0.010332,0.360800,6.560000,0.000000,0.000399
0.010000,5.473571,17.232617,0.014268,0.426400,6.560000,0.000000,0.000636
0.010000,5.478163,17.232621,0.018860,0.492000,6.560000,-0.000000,0.000911
0.010000,5.483411,17.232626,0.024108,0.557600,6.560000,0.000000,0.001225
0.010000,5.489315,17.232635,0.030012,0.623200,6.560000,-0.000000,0.001578
0.010000,5.495875,17.232646,0.036572,0.688800,6.560000,0.000000,0.001968
0.010000,5.503091,17.232662,0.043788,0.754400,6.560000,0.000000,0.002395
0.010000,5.510963,17.232683,0.051660,0.820000,6.560000,0.000000,0.002860
0.010000,5.519491,17.232709,0.060188,0.885600,6.560000,0.000000,0.003361
0.010000,5.528675,17.232743,0.069372,0.951200,6.560000,-0.000000,0.003898
0.010000,5.538515,17.232784,0.079212,1.016800,6.560000,0.000000,0.004470
0.010000,5.549011,17.232834,0.089708,1.082400,6.560000,0.000000,0.005077
0.010000,5.560163,17.232894,0.100860,1.148000,6.560000,-0.000000,0.005718
0.010000,5.571971,17.232966,0.112668,1.213600,6.560000,0.000000,0.006392
0.010000,5.584434,17.233050,0.125132,1.279200,6.560000,-0.000000,0.007099
0.010000,5.597554,17.233148,0.138252,1.344800,6.560000,0.000000,0.007838
0.010000,5.611330,17.233261,0.152028,1.410400,6.560000,0.000000,0.008607
0.010000,5.625761,17.233391,0.166460,1.476000,6.560000,0.000000,0.009407
0.010000,5.640848,17.233539,0.181548,1.541600,6.560000,-0.000000,0.010236
0.010000,5.656591,17.233707,0.197292,1.607200,6.560000,0.000000,0.011093
0.010000,5.672990,17.233896,0.213692,1.672800,6.560000,-0.000000,0.011978
0.010000,5.690045,17.234108,0.230748,1.738400,6.560000,0.000000,0.012888
0.010000,5.707755,17.234345,0.248460,1.804000,6.560000,0.000000,0.013824
0.010000,5.726121,17.234608,0.266828,1.869600,6.560000,-0.000000,0.014783
0.010000,5.745143,17.234898,0.285852,1.935200,6.560000,0.000000,0.015765
0.010000,5.764821,17.235218,0.305532,2.000800,6.560000,0.000000,0.016769
0.010000,5.785154,17.235570,0.325868,2.066400,6.560000,-0.000000,0.017793
0.010000,5.806142,17.235954,0.346860,2.132000,6.560000,0.000000,0.018836
0.010000,5.827786,17.236374,0.368508,2.197600,6.560000,-0.000000,0.019897
0.010000,5.850085,17.236829,0.390812,2.263200,6.560000,0.000000,0.020974
0.010000,5.873040,17.237323,0.413772,2.328800,6.560000,0.000000,0.022065
0.010000,5.896650,17.237858,0.437388,2.394400,6.560000,0.000000,0.023170
